changed,reason,original,corrected,best_candidate,confidence,edit_distance,sequence_similarity,edit_similarity,phonetic_light_similarity,frequency,context_score,repeat_bonus,margin,candidate_count,row_index,sample_id,whisper_raw,character_corrected
False,rejected_low_confidence,darned,darned,darn,0.6742611591350287,2.0,0.8,0.6666666666666667,0.8095238095238094,10.0,1.0,0.0,0.03355063230447486,3.0,3074,torgo_012714,darned,darned
False,no_candidate,zikato,zikato,,0.0,,,,,,,,,,3086,torgo_012726,students watched a zikato,students watched a zikato
False,rejected_low_confidence,tugged,tugged,jagged,0.6295543371754554,2.0,0.6666666666666666,0.6666666666666667,0.625,17.0,1.0,0.0,0.011725339438537485,2.0,3097,torgo_012737,tugged,tugged
False,rejected_low_confidence,growl,growl,grow,0.7786812095748946,1.0,0.8888888888888888,0.8,0.8928571428571428,21.0,1.0,0.0,0.7786812095748946,1.0,3104,torgo_012744,growl,growl
False,rejected_low_confidence,treat,treat,threat,0.7868364842065112,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,6.0,1.0,0.0,0.04991207503612649,3.0,3123,torgo_012763,treat,treat
False,rejected_low_confidence,horned,horned,horn,0.6833630089731071,2.0,0.8,0.6666666666666667,0.8095238095238094,23.0,1.0,0.0,0.6833630089731071,1.0,3128,torgo_012768,horned,horned
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,no_candidate,patteatreexpandexe,patteatreexpandexe,,0.0,,,,,,,,,,3157,torgo_012797,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat,patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe patteatreexpandexe pat
False,rejected_low_confidence,shearer,shearer,share,0.7258638609849791,2.0,0.8333333333333334,0.7142857142857143,0.95,17.0,1.0,0.0,0.0029320016632772283,3.0,3179,torgo_012819,shearer,shearer
False,rejected_low_confidence,girl,girl,girls,0.7453213326913596,1.0,0.8888888888888888,0.8,0.8928571428571428,6.0,0.5,0.0,0.0826190476190477,2.0,3219,torgo_012859,the little girl doesn't want to eat her vegetables,the little girl doesn't want to eat her vegetables
False,no_candidate,vegetables,vegetables,,0.0,,,,,,,,,,3219,torgo_012859,the little girl doesn't want to eat her vegetables,the little girl doesn't want to eat her vegetables
False,rejected_low_confidence,plate,plate,place,0.7000541556806559,1.0,0.8,0.8,0.75,16.0,0.0,0.0,0.7000541556806559,1.0,3229,torgo_012869,plate,plate
False,rejected_low_confidence,swayed,swayed,sway,0.676210123456099,2.0,0.8,0.6666666666666667,0.8095238095238094,12.0,1.0,0.0,0.06542658026463566,2.0,3254,torgo_012894,swayed,swayed
False,rejected_low_confidence,todd,todd,told,0.6928171433677945,1.0,0.75,0.75,0.8500000000000001,2.0,1.0,0.0,0.016198997179181496,2.0,3273,torgo_012913,todd,todd
False,rejected_low_confidence,shearer,shearer,share,0.7258638609849791,2.0,0.8333333333333334,0.7142857142857143,0.95,17.0,1.0,0.0,0.0029320016632772283,3.0,3279,torgo_012919,shearer,shearer
False,rejected_low_confidence,tipi,tipi,tip,0.7484431143367994,1.0,0.8571428571428571,0.75,0.9166666666666666,21.0,1.0,0.0,0.08395930430233822,2.0,3282,torgo_012922,tipi,tipi
False,rejected_low_confidence,mutt,mutt,mut,0.7506386948846704,1.0,0.8571428571428571,0.75,1.0,12.0,1.0,0.0,0.09186191923960596,2.0,3297,torgo_012937,mutt,mutt
False,rejected_low_confidence,cutt,cutt,cut,0.7034165707865977,1.0,0.8571428571428571,0.75,1.0,6.0,0.0,0.0,0.7034165707865977,1.0,3299,torgo_012939,cutt,cutt
False,rejected_low_confidence,butt,butt,but,0.7577915804016785,1.0,0.8571428571428571,0.75,1.0,23.0,1.0,0.0,0.06497443703388395,2.0,3305,torgo_012945,butt,butt
False,no_candidate,hearerararararararararararararararararararararararararararararararararararararararararararararararararararararararararararararar,hearerararararararararararararararararararararararararararararararararararararararararararararararararararararararararararararar,,0.0,,,,,,,,,,3317,torgo_012957,hearerararararararararararararararararararararararararararararararararararararararararararararararararararararararararararararar,hearerararararararararararararararararararararararararararararararararararararararararararararararararararararararararararararar
False,no_candidate,ateatatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatata,ateatatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatata,,0.0,,,,,,,,,,3341,torgo_012981,ateatatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatata,ateatatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatataatata
False,rejected_low_confidence,unpaid,unpaid,paid,0.6181504767011281,2.0,0.8,0.6666666666666667,0.8,2.0,0.0,0.0,0.6181504767011281,1.0,3342,torgo_012982,he further proposed grants of an unpaid side,he further proposed grants of an unpaid side
False,no_candidate,attee,attee,,0.0,,,,,,,,,,3360,torgo_013000,attee,attee
False,rejected_low_confidence,built,built,build,0.6969244091703847,1.0,0.8,0.8,0.75,12.0,0.0,0.0,0.6969244091703847,1.0,3399,torgo_013039,a little boy has just built his dog a doghouse,a little boy has just built his dog a doghouse
False,no_candidate,doghouse,doghouse,,0.0,,,,,,,,,,3399,torgo_013039,a little boy has just built his dog a doghouse,a little boy has just built his dog a doghouse
False,rejected_low_confidence,sart,sart,start,0.7801725989091767,1.0,0.8888888888888888,0.8,0.8928571428571428,24.0,1.0,0.0,0.042864394182031806,7.0,3406,torgo_013046,sart,sart
False,rejected_low_confidence,peeding,peeding,spending,0.6769244091703847,2.0,0.8,0.75,0.8,12.0,0.0,0.0,0.044949120124628705,4.0,3411,torgo_013051,peeding,peeding
False,rejected_low_confidence,runged,runged,rung,0.656210123456099,2.0,0.8,0.6666666666666667,0.8095238095238094,12.0,0.5,0.0,0.014964855439089875,4.0,3412,torgo_013052,i have had my bill runged,i have had my bill runged
False,no_candidate,acque,acque,,0.0,,,,,,,,,,3414,torgo_013054,acque,acque
False,rejected_low_confidence,spin,spin,spain,0.7765939190128591,1.0,0.8888888888888888,0.8,0.9166666666666666,14.0,1.0,0.0,0.032428203195189576,4.0,3417,torgo_013057,spin,spin
False,rejected_low_confidence,chopper,chopper,chowder,0.644475289045756,2.0,0.7142857142857143,0.7142857142857143,0.75,5.0,0.5,0.0,0.644475289045756,1.0,3418,torgo_013058,chopper,chopper
False,rejected_low_confidence,oscarre,oscarre,oscar,0.7020672663132418,2.0,0.8333333333333334,0.7142857142857143,0.95,12.0,0.5,0.0,0.7020672663132418,1.0,3422,torgo_013062,oscarre oscar,oscarre oscar
False,no_candidate,bosker,bosker,,0.0,,,,,,,,,,3423,torgo_013063,bosker,bosker
False,no_candidate,fraud,fraud,,0.0,,,,,,,,,,3426,torgo_013066,fraud,fraud
False,rejected_low_confidence,thorned,thorned,thorn,0.7120701094890497,2.0,0.8333333333333334,0.7142857142857143,0.8333333333333333,14.0,1.0,0.0,0.7120701094890497,1.0,3428,torgo_013068,thorned,thorned
False,rejected_low_confidence,feeting,feeting,meeting,0.7564395747600418,1.0,0.8571428571428571,0.8571428571428572,0.8125,5.0,0.5,0.0,0.007182856632205414,3.0,3431,torgo_013071,feeting,feeting
False,no_candidate,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,,0.0,,,,,,,,,,3434,torgo_013074,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,vattexxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
False,rejected_low_confidence,darned,darned,darn,0.6742611591350287,2.0,0.8,0.6666666666666667,0.8095238095238094,10.0,1.0,0.0,0.03355063230447486,3.0,3451,torgo_013091,darned,darned
False,rejected_low_confidence,thart,thart,that,0.7895814840109577,1.0,0.8888888888888888,0.8,0.8928571428571428,55.0,1.0,0.0,0.7895814840109577,1.0,3460,torgo_013100,thart,thart
False,rejected_low_confidence,nedd,nedd,ned,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.08686476241541374,2.0,3469,torgo_013109,nedd,nedd
False,rejected_low_confidence,hammage,hammage,damage,0.6394605268305538,2.0,0.7692307692307693,0.7142857142857143,0.75,6.0,0.0,0.0,0.6394605268305538,1.0,3490,torgo_013130,hammage,hammage
False,rejected_low_confidence,didt,didt,did,0.7112337141543923,1.0,0.8571428571428571,0.75,0.75,20.0,0.5,0.0,0.7112337141543923,1.0,3508,torgo_013148,didt,didt
False,no_candidate,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,,0.0,,,,,,,,,,3534,torgo_013174,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz,zipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipzipz
False,no_candidate,augh,augh,,0.0,,,,,,,,,,3535,torgo_013175,augh,augh
False,rejected_low_confidence,singh,singh,sigh,0.7899908827420892,1.0,0.8888888888888888,0.8,0.8928571428571428,57.0,1.0,0.0,0.021737548387452343,2.0,3540,torgo_013180,singh,singh
False,rejected_low_confidence,drill,drill,dill,0.7610356184056453,1.0,0.8888888888888888,0.8,0.8500000000000001,6.0,1.0,0.0,0.7610356184056453,1.0,3541,torgo_013181,drill,drill
False,rejected_low_confidence,lady,lady,lay,0.6973082047271448,1.0,0.8571428571428571,0.75,0.8500000000000001,14.0,0.0,0.0,0.03235799486901503,3.0,3548,torgo_013188,an old lady is bringing flowers to her sick friend at a hospital,an old lady is bringing flowers to her sick friend at a hospital
False,rejected_low_confidence,bringing,bringing,upbringing,0.7252663876364145,2.0,0.8888888888888888,0.8,0.8923076923076922,6.0,0.0,0.0,0.7252663876364145,1.0,3548,torgo_013188,an old lady is bringing flowers to her sick friend at a hospital,an old lady is bringing flowers to her sick friend at a hospital
False,rejected_low_confidence,sick,sick,stick,0.7363400514611695,1.0,0.8888888888888888,0.8,0.8928571428571428,17.0,0.0,0.0,0.07198826337089448,4.0,3548,torgo_013188,an old lady is bringing flowers to her sick friend at a hospital,an old lady is bringing flowers to her sick friend at a hospital
False,rejected_low_confidence,hospital,hospital,hospitals,0.8151025345802981,1.0,0.9411764705882353,0.8888888888888888,0.9318181818181818,14.0,0.5,0.0,0.8151025345802981,1.0,3548,torgo_013188,an old lady is bringing flowers to her sick friend at a hospital,an old lady is bringing flowers to her sick friend at a hospital
False,no_candidate,actrye,actrye,,0.0,,,,,,,,,,3554,torgo_013194,actrye,actrye
False,rejected_low_confidence,thice,thice,twice,0.72195020985813,1.0,0.8,0.8,0.75,19.0,0.5,0.0,0.72195020985813,1.0,3555,torgo_013195,thice,thice
False,rejected_low_confidence,send,send,end,0.7266181461886131,1.0,0.8571428571428571,0.75,0.8500000000000001,5.0,1.0,0.0,0.018370713669439653,5.0,3568,torgo_013208,send,send
False,rejected_low_confidence,weaves,weaves,weave,0.7586252604935495,1.0,0.9090909090909091,0.8333333333333334,0.8500000000000001,4.0,0.5,0.0,0.0031424889094754382,6.0,3571,torgo_013211,the owners regularly look for plumbing weaves,the owners regularly look for plumbing weaves
False,rejected_low_confidence,nodd,nodd,nod,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.06973042626126191,2.0,3574,torgo_013214,nodd,nodd
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,3575,torgo_013215,sinn,sinn
False,no_candidate,menupex,menupex,,0.0,,,,,,,,,,3581,torgo_013221,menupex,menupex
False,rejected_low_confidence,ridd,ridd,rid,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.02533011769293314,2.0,3586,torgo_013226,ridd,ridd
False,rejected_low_confidence,showep,showep,shower,0.7487056688455115,1.0,0.8333333333333334,0.8333333333333334,0.8125,13.0,0.5,0.0,0.07678566782420793,6.0,3590,torgo_013230,showep,showep
False,rejected_low_confidence,shredd,shredd,shred,0.8004827715840741,1.0,0.9090909090909091,0.8333333333333334,1.0,8.0,1.0,0.0,0.12316143889271436,4.0,3599,torgo_013239,shredd,shredd
False,no_candidate,shinnit,shinnit,,0.0,,,,,,,,,,3603,torgo_013243,shinnit,shinnit
False,rejected_low_confidence,sinn,sinn,sin,0.7591657158176696,1.0,0.8571428571428571,0.75,1.0,26.0,1.0,0.0,0.044813927727394454,4.0,3611,torgo_013251,sinn,sinn
False,rejected_low_confidence,quartt,quartt,quart,0.8004827715840741,1.0,0.9090909090909091,0.8333333333333334,1.0,8.0,1.0,0.0,0.8004827715840741,1.0,3612,torgo_013252,quartt,quartt
False,rejected_low_confidence,sharp,sharp,harp,0.7725434567894323,1.0,0.8888888888888888,0.8,0.8928571428571428,12.0,1.0,0.0,0.0258700719949293,2.0,3619,torgo_013259,sharp,sharp
False,rejected_low_confidence,beaten,beaten,beat,0.6922957697252436,2.0,0.8,0.6666666666666667,0.8,55.0,1.0,0.0,0.04236851737905112,4.0,3621,torgo_013261,beaten,beaten
False,rejected_low_confidence,stitch,stitch,witch,0.6706078485961645,2.0,0.7272727272727273,0.6666666666666667,0.8125,34.0,1.0,0.0,0.006147321765610614,4.0,3626,torgo_013266,stitch,stitch
False,rejected_low_confidence,shit,shit,sit,0.731348572449875,1.0,0.8571428571428571,0.75,0.8500000000000001,8.0,1.0,0.0,0.01527084340255458,7.0,3628,torgo_013268,shit,shit
False,rejected_low_confidence,quartet,quartet,quart,0.7177771438784464,2.0,0.8333333333333334,0.7142857142857143,0.95,8.0,1.0,0.0,0.7177771438784464,1.0,3634,torgo_013274,quartet,quartet
False,rejected_low_confidence,ridd,ridd,rid,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.02533011769293314,2.0,3680,torgo_013320,ridd,ridd
False,rejected_low_confidence,sneak,sneak,steak,0.740721003842122,1.0,0.8,0.8,0.75,17.0,1.0,0.0,0.048086717106532784,2.0,3681,torgo_013321,sneak,sneak
False,rejected_low_confidence,corks,corks,cork,0.7734080497978923,1.0,0.8888888888888888,0.8,0.8928571428571428,13.0,1.0,0.0,0.03745576472558021,2.0,3686,torgo_013326,corks,corks
False,rejected_low_confidence,steaks,steaks,steak,0.7978552029763212,1.0,0.9090909090909091,0.8333333333333334,0.8928571428571428,17.0,1.0,0.0,0.06498832645152453,6.0,3689,torgo_013329,steaks,steaks
False,rejected_low_confidence,didt,didt,did,0.7112337141543923,1.0,0.8571428571428571,0.75,0.75,20.0,0.5,0.0,0.7112337141543923,1.0,3690,torgo_013330,didt,didt
False,rejected_low_confidence,cool,cool,fool,0.6762767756450645,1.0,0.75,0.75,0.625,4.0,1.0,0.0,0.04595963227726996,2.0,3698,torgo_013338,cool,cool
False,rejected_low_confidence,forte,forte,fort,0.767702285072312,1.0,0.8888888888888888,0.8,0.9166666666666666,6.0,1.0,0.0,0.05272684022299756,2.0,3704,torgo_013344,forte,forte
False,rejected_low_confidence,rowl,rowl,row,0.7365032878931305,1.0,0.8571428571428571,0.75,0.8500000000000001,13.0,1.0,0.0,0.017971858811050123,4.0,3723,torgo_013363,rowl,rowl
False,rejected_low_confidence,cablice,cablice,cable,0.6841308565008835,2.0,0.8333333333333334,0.7142857142857143,0.8428571428571427,6.0,0.5,0.0,0.03578594705467153,2.0,3724,torgo_013364,a twilight on the twelfth day will have cablice,a twilight on the twelfth day will have cablice
False,no_candidate,feefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefee,feefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefee,,0.0,,,,,,,,,,3730,torgo_013370,feefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefee,feefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefeefee
False,rejected_low_confidence,shearer,shearer,share,0.7258638609849791,2.0,0.8333333333333334,0.7142857142857143,0.95,17.0,1.0,0.0,0.0029320016632772283,3.0,3731,torgo_013371,shearer,shearer
False,rejected_low_confidence,worn,worn,horn,0.7070772946873927,1.0,0.75,0.75,0.75,23.0,1.0,0.0,0.0010151327315457426,6.0,3733,torgo_013373,worn,worn
False,rejected_low_confidence,grew,grew,grow,0.6660621619558469,1.0,0.75,0.75,0.75,21.0,0.0,0.0,0.0037152935297162237,3.0,3738,torgo_013378,grandmother grew her upbringing in petticoats,grandmother grew her upbringing in petticoats
False,rejected_low_confidence,bomber,bomber,ember,0.6473667872368143,2.0,0.7272727272727273,0.6666666666666667,0.7678571428571428,6.0,1.0,0.0,0.014545454545454639,6.0,3745,torgo_013385,bomber,bomber
False,rejected_low_confidence,dotted,dotted,noted,0.6016555635238525,2.0,0.7272727272727273,0.6666666666666667,0.75,4.0,0.0,0.0,0.6016555635238525,1.0,3759,torgo_013399,so if anybody solicits by phone make sure your mail is dotted or above,so if anybody solicits by phone make sure your mail is dotted or above
False,no_candidate,temperature,temperature,,0.0,,,,,,,,,,3760,torgo_013400,temperature,temperature
False,rejected_low_confidence,nedd,nedd,ned,0.746348572449875,1.0,0.8571428571428571,0.75,1.0,8.0,1.0,0.0,0.08686476241541374,2.0,3777,torgo_013417,nedd,nedd
